DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-16 22:00:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0.0
2020-05-16 22:15:00,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0.0
2020-05-16 22:30:00,4135001,HmiyD2TTLFNqkNe,24.612066533333333,21.97715853333333,0.0
2020-05-16 22:45:00,4135001,HmiyD2TTLFNqkNe,24.492980857142857,22.052697285714284,0.0
2020-05-16 23:00:00,4135001,HmiyD2TTLFNqkNe,24.461625066666663,22.18635246666667,0.0
2020-05-16 23:15:00,4135001,HmiyD2TTLFNqkNe,24.39256806666667,22.2029236,0.0
2020-05-17 00:30:00,4135001,HmiyD2TTLFNqkNe,23.8949484,21.48822633333333,0.0
2020-05-17 00:45:00,4135001,HmiyD2TTLFNqkNe,23.936809,21.515644642857144,0.0
2020-05-17 01:45:00,4135001,HmiyD2TTLFNqkNe,23.726536066666668,21.646289066666665,0.0
2020-05-17 02:45:00,4135001,HmiyD2TTLFNqkNe,23.265284928571425,21.255172642857147,0.0
2020-05-17 03:15:00,4135001,HmiyD2TTLFNqkNe,23.213891600000004,21.4639018,0.0
2020-05-17 03:45:00,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0.0
2020-05-17 05:30:00,4135001,HmiyD2TTLFNqkNe,22.549147400000003,21.070228933333333,0.0
2020-05-17 06:45:00,4135001,HmiyD2TTLFNqkNe,22.94856573333333,22.59763193333333,0.0679046076
2020-05-17 07:30:00,4135001,HmiyD2TTLFNqkNe,23.908458142857143,27.4991695,0.2219224921428571
2020-05-17 08:15:00,4135001,HmiyD2TTLFNqkNe,25.646803733333336,37.81797673333334,0.3835502693333333
2020-05-17 09:15:00,4135001,HmiyD2TTLFNqkNe,27.985940285714285,45.11740971428571,0.4417064292857143
2020-05-17 12:00:00,4135001,HmiyD2TTLFNqkNe,32.495967666666665,56.101076266666674,0.635450962
2020-05-17 13:00:00,4135001,HmiyD2TTLFNqkNe,33.88692626666666,53.80755813333333,0.4224988753333333
2020-05-17 14:30:00,4135001,HmiyD2TTLFNqkNe,34.02411533333334,44.905969266666666,0.3150899026666667
2020-05-17 14:45:00,4135001,HmiyD2TTLFNqkNe,34.147082733333335,47.63582766666666,0.6598271179999999
2020-05-17 16:15:00,4135001,HmiyD2TTLFNqkNe,31.03193885714285,39.526938357142846,0.3384331157142856
2020-05-17 17:30:00,4135001,HmiyD2TTLFNqkNe,27.601739071428568,29.47836742857143,0.0945128417142857
2020-05-17 18:15:00,4135001,HmiyD2TTLFNqkNe,26.136122600000004,25.373767200000003,0.0103677880266666
2020-05-17 18:45:00,4135001,HmiyD2TTLFNqkNe,25.99661440000001,24.617095866666663,0.0
2020-05-17 19:00:00,4135001,HmiyD2TTLFNqkNe,25.8602378,24.0412028,0.0
2020-05-17 20:30:00,4135001,HmiyD2TTLFNqkNe,25.29024046666667,23.789335066666663,0.0
2020-05-17 21:15:00,4135001,HmiyD2TTLFNqkNe,22.50401006666667,21.093290266666667,0.0
2020-05-17 22:15:00,4135001,HmiyD2TTLFNqkNe,21.260813466666665,20.511558,0.0
2020-05-18 00:30:00,4135001,HmiyD2TTLFNqkNe,21.14206753333333,20.531305,0.0
2020-05-18 01:15:00,4135001,HmiyD2TTLFNqkNe,20.989664666666663,20.38562406666667,0.0
2020-05-18 03:00:00,4135001,HmiyD2TTLFNqkNe,21.25834353333333,20.346830266666668,0.0
2020-05-18 03:30:00,4135001,HmiyD2TTLFNqkNe,21.370375666666664,21.00739133333333,0.0
2020-05-18 04:45:00,4135001,HmiyD2TTLFNqkNe,20.961525466666664,19.47753106666667,0.0
2020-05-18 05:15:00,4135001,HmiyD2TTLFNqkNe,21.127661266666664,20.065865,0.0
2020-05-18 05:30:00,4135001,HmiyD2TTLFNqkNe,21.194393066666667,20.01042266666667,0.0
2020-05-18 08:00:00,4135001,HmiyD2TTLFNqkNe,23.232289466666664,26.9630168,0.0829558039333333
2020-05-18 09:00:00,4135001,HmiyD2TTLFNqkNe,23.7412598,27.860758533333332,0.1154349828
2020-05-18 09:15:00,4135001,HmiyD2TTLFNqkNe,23.763322,27.507177666666667,0.1104082978666666
2020-05-18 10:15:00,4135001,HmiyD2TTLFNqkNe,23.838385,27.240083733333336,0.1422467350666666
2020-05-18 11:00:00,4135001,HmiyD2TTLFNqkNe,24.86980793333333,37.53728039999999,0.4349046853333333
2020-05-18 11:15:00,4135001,HmiyD2TTLFNqkNe,25.1295838,39.552423133333335,0.4847505873333333
2020-05-18 11:45:00,4135001,HmiyD2TTLFNqkNe,25.215167266666665,37.6112162,0.4148831933333333
2020-05-18 12:00:00,4135001,HmiyD2TTLFNqkNe,25.70663053333333,41.3690166,0.5623129906666666
2020-05-18 13:30:00,4135001,HmiyD2TTLFNqkNe,27.371872999999997,49.5876018,0.8068469279999999
2020-05-18 13:45:00,4135001,HmiyD2TTLFNqkNe,27.86127913333333,52.84501126666667,0.97148052
2020-05-18 16:30:00,4135001,HmiyD2TTLFNqkNe,27.230830933333333,34.6317082,0.2568065713333334
2020-05-18 17:15:00,4135001,HmiyD2TTLFNqkNe,26.434037266666667,29.21453033333333,0.1109690122
2020-05-18 19:15:00,4135001,HmiyD2TTLFNqkNe,24.498402866666662,23.097552533333328,0.0
2020-05-18 21:00:00,4135001,HmiyD2TTLFNqkNe,23.72655033333333,21.563179466666668,0.0
2020-05-18 22:15:00,4135001,HmiyD2TTLFNqkNe,22.913321142857136,20.759881142857136,0.0
2020-05-18 22:45:00,4135001,HmiyD2TTLFNqkNe,22.8157798,20.72792366666667,0.0
2020-05-18 23:15:00,4135001,HmiyD2TTLFNqkNe,22.8566712,21.085955733333336,0.0
2020-05-19 03:30:00,4135001,HmiyD2TTLFNqkNe,23.0468344,20.812300666666665,0.0
2020-05-19 05:00:00,4135001,HmiyD2TTLFNqkNe,23.351676466666664,21.251873733333333,0.0
2020-05-19 07:15:00,4135001,HmiyD2TTLFNqkNe,24.505352933333327,27.033671066666663,0.1875066193333333
2020-05-19 08:45:00,4135001,HmiyD2TTLFNqkNe,25.79166053333333,34.815734666666664,0.2735150473333333
2020-05-19 09:15:00,4135001,HmiyD2TTLFNqkNe,26.495521866666664,39.636977133333325,0.4241181026666666
2020-05-19 09:30:00,4135001,HmiyD2TTLFNqkNe,27.322759933333337,45.7407144,0.6465474886666664
2020-05-19 10:15:00,4135001,HmiyD2TTLFNqkNe,27.712921,43.051186571428566,0.5924935807142857
2020-05-19 10:45:00,4135001,HmiyD2TTLFNqkNe,27.81567373333333,43.86323240000001,0.601559176
2020-05-19 12:30:00,4135001,HmiyD2TTLFNqkNe,29.644663666666663,49.07784,0.73832813
2020-05-19 13:15:00,4135001,HmiyD2TTLFNqkNe,29.9082072,49.460659,0.5473548466666667
2020-05-19 15:00:00,4135001,HmiyD2TTLFNqkNe,30.22064013333333,46.65866706666667,0.5274703919999999
2020-05-19 15:30:00,4135001,HmiyD2TTLFNqkNe,29.785141866666667,40.8995442,0.4500676046666667
2020-05-19 15:45:00,4135001,HmiyD2TTLFNqkNe,29.76168613333333,40.82955953333333,0.3798659046666666
2020-05-19 16:30:00,4135001,HmiyD2TTLFNqkNe,29.6577312,39.18270073333333,0.3286678413333333
2020-05-19 17:00:00,4135001,HmiyD2TTLFNqkNe,29.096531133333336,34.4538818,0.1892608939999999
2020-05-19 17:15:00,4135001,HmiyD2TTLFNqkNe,28.59915553333333,31.82115473333333,0.1278067490666667
2020-05-19 18:00:00,4135001,HmiyD2TTLFNqkNe,25.0463766,25.426198266666667,0.0015752938426666
2020-05-19 18:15:00,4135001,HmiyD2TTLFNqkNe,23.2004924,22.072212666666665,0.0003286336506666
2020-05-19 19:45:00,4135001,HmiyD2TTLFNqkNe,22.490025066666668,20.333485733333337,0.0
2020-05-19 20:00:00,4135001,HmiyD2TTLFNqkNe,22.388783866666664,20.06214393333333,0.0
2020-05-19 21:45:00,4135001,HmiyD2TTLFNqkNe,23.8231872,21.24833566666667,0.0
2020-05-19 22:30:00,4135001,HmiyD2TTLFNqkNe,23.560729933333327,21.31796673333333,0.0
2020-05-19 23:15:00,4135001,HmiyD2TTLFNqkNe,22.916650214285717,20.368068142857144,0.0
2020-05-20 00:30:00,4135001,HmiyD2TTLFNqkNe,22.217138666666667,20.21119186666667,0.0
2020-05-20 01:15:00,4135001,HmiyD2TTLFNqkNe,22.181749642857145,19.998057785714288,0.0
2020-05-20 01:30:00,4135001,HmiyD2TTLFNqkNe,22.11587533333333,19.7206116,0.0
2020-05-20 03:00:00,4135001,HmiyD2TTLFNqkNe,21.921218,19.330312066666668,0.0
2020-05-20 03:15:00,4135001,HmiyD2TTLFNqkNe,22.009416857142856,19.45787921428571,0.0
2020-05-20 04:45:00,4135001,HmiyD2TTLFNqkNe,22.078857466666665,19.3471294,0.0
2020-05-20 05:00:00,4135001,HmiyD2TTLFNqkNe,21.985909,19.168965533333328,0.0
2020-05-20 07:15:00,4135001,HmiyD2TTLFNqkNe,22.93633213333333,23.896433466666668,0.1989128933333333
2020-05-20 08:45:00,4135001,HmiyD2TTLFNqkNe,26.212556866666667,40.39654946666667,0.5104697813333334
2020-05-20 10:00:00,4135001,HmiyD2TTLFNqkNe,28.077587800000003,48.34034806666667,0.7516814453333333
2020-05-20 10:15:00,4135001,HmiyD2TTLFNqkNe,28.2830628,49.19147753333333,0.8096695786666664
2020-05-20 11:15:00,4135001,HmiyD2TTLFNqkNe,29.735261933333334,53.64847206666667,0.9000696606666667
2020-05-20 19:15:00,4135001,HmiyD2TTLFNqkNe,26.32090453333333,23.766420599999996,0.0
2020-05-20 19:30:00,4135001,HmiyD2TTLFNqkNe,26.058491933333336,23.3778504,0.0
2020-05-20 20:30:00,4135001,HmiyD2TTLFNqkNe,25.282519466666667,22.43654993333333,0.0
2020-05-20 21:15:00,4135001,HmiyD2TTLFNqkNe,24.820863733333333,22.009299599999995,0.0
2020-05-20 22:00:00,4135001,HmiyD2TTLFNqkNe,24.3762818,21.520674666666668,0.0
2020-05-20 23:30:00,4135001,HmiyD2TTLFNqkNe,23.589625571428574,20.5728825,0.0
2020-05-21 00:15:00,4135001,HmiyD2TTLFNqkNe,23.228943,20.230347,0.0
2020-05-21 09:00:00,4135001,HmiyD2TTLFNqkNe,26.186218200000003,45.974644000000005,0.6302828366666666
2020-05-21 09:15:00,4135001,HmiyD2TTLFNqkNe,26.82428842857143,48.745747214285714,0.6764482221428572
2020-05-21 09:45:00,4135001,HmiyD2TTLFNqkNe,27.690804,51.029305,0.7722379753333333
2020-05-21 10:45:00,4135001,HmiyD2TTLFNqkNe,28.85416453333333,51.79728806666666,0.754716712
2020-05-21 11:30:00,4135001,HmiyD2TTLFNqkNe,30.12836306666667,61.4558144,1.033489496666667
2020-05-21 11:45:00,4135001,HmiyD2TTLFNqkNe,30.494291133333338,60.050757,0.8877618960000001
2020-05-21 12:15:00,4135001,HmiyD2TTLFNqkNe,30.804624466666667,58.6477848,0.8879575373333333
2020-05-21 12:30:00,4135001,HmiyD2TTLFNqkNe,30.550409,50.88379926666666,0.5801343633333333
2020-05-21 13:30:00,4135001,HmiyD2TTLFNqkNe,31.723678357142855,57.42826607142857,0.7764669535714287
2020-05-21 15:00:00,4135001,HmiyD2TTLFNqkNe,32.33336766666667,52.991542466666665,0.7409205246666666
2020-05-21 15:45:00,4135001,HmiyD2TTLFNqkNe,32.14568913333334,45.14951980000001,0.3742929606666666
2020-05-21 16:00:00,4135001,HmiyD2TTLFNqkNe,31.600370266666665,40.34497666666666,0.273557416
2020-05-21 19:00:00,4135001,HmiyD2TTLFNqkNe,26.84853057142857,24.62852907142857,0.0
2020-05-21 19:30:00,4135001,HmiyD2TTLFNqkNe,26.023022466666667,23.832366933333336,0.0
2020-05-21 20:00:00,4135001,HmiyD2TTLFNqkNe,25.5864014,23.286395266666663,0.0
2020-05-21 20:15:00,4135001,HmiyD2TTLFNqkNe,25.35796506666667,23.092466200000004,0.0
2020-05-21 20:45:00,4135001,HmiyD2TTLFNqkNe,24.8719178,22.620530266666663,0.0
2020-05-21 21:00:00,4135001,HmiyD2TTLFNqkNe,24.680324266666663,22.335959933333328,0.0
2020-05-21 21:45:00,4135001,HmiyD2TTLFNqkNe,24.369700133333332,22.03935133333333,0.0
2020-05-21 23:00:00,4135001,HmiyD2TTLFNqkNe,23.978326266666667,21.3030558,0.0
2020-05-21 23:15:00,4135001,HmiyD2TTLFNqkNe,23.922380642857146,21.196879785714284,0.0
2020-05-21 23:30:00,4135001,HmiyD2TTLFNqkNe,23.8922364,21.126922666666665,0.0
2020-05-22 01:45:00,4135001,HmiyD2TTLFNqkNe,23.4903992,22.2411336,0.0
2020-05-22 07:00:00,4135001,HmiyD2TTLFNqkNe,23.4338724,24.7448954,0.1108917472
2020-05-22 10:00:00,4135001,HmiyD2TTLFNqkNe,27.585662733333333,42.06701466666666,0.5426874133333333
2020-05-22 14:00:00,4135001,HmiyD2TTLFNqkNe,31.882248142857144,54.65764728571429,0.7605472914285714
2020-05-22 15:30:00,4135001,HmiyD2TTLFNqkNe,32.31323666666667,43.588924266666666,0.3465496533333333
2020-05-22 16:00:00,4135001,HmiyD2TTLFNqkNe,31.29693813333333,39.07873533333333,0.223404308
2020-05-22 16:30:00,4135001,HmiyD2TTLFNqkNe,30.2077474,34.96258519999999,0.1562854073333333
2020-05-22 17:45:00,4135001,HmiyD2TTLFNqkNe,28.826326714285717,29.096067142857144,0.0369035885714285
2020-05-22 19:15:00,4135001,HmiyD2TTLFNqkNe,27.355753666666665,25.7008974,0.0
2020-05-22 19:45:00,4135001,HmiyD2TTLFNqkNe,26.941038066666668,25.36680293333333,0.0
2020-05-22 21:30:00,4135001,HmiyD2TTLFNqkNe,26.3497904,25.225801600000004,0.0
2020-05-22 22:45:00,4135001,HmiyD2TTLFNqkNe,23.2145264,21.719091866666663,0.0
2020-05-23 02:00:00,4135001,HmiyD2TTLFNqkNe,21.74084266666667,20.4955098,0.0
2020-05-23 04:15:00,4135001,HmiyD2TTLFNqkNe,22.1400958,21.1670512,0.0
2020-05-23 07:15:00,4135001,HmiyD2TTLFNqkNe,22.7378764,24.8963014,0.14642804
2020-05-23 07:45:00,4135001,HmiyD2TTLFNqkNe,23.517870071428572,30.984898285714287,0.2691330578571429
2020-05-23 10:15:00,4135001,HmiyD2TTLFNqkNe,28.02329086666667,47.408421,0.6361480606666667
2020-05-23 12:30:00,4135001,HmiyD2TTLFNqkNe,31.12965493333333,65.54571366666664,0.954939324
2020-05-23 12:45:00,4135001,HmiyD2TTLFNqkNe,31.10980833333333,58.53033853333333,0.6678877380000001
2020-05-23 13:30:00,4135001,HmiyD2TTLFNqkNe,32.174080466666666,59.10431306666667,0.9360600806666666
2020-05-23 14:45:00,4135001,HmiyD2TTLFNqkNe,32.598390733333325,48.28102199999999,0.5062324326666667
2020-05-23 16:45:00,4135001,HmiyD2TTLFNqkNe,31.88587833333333,41.18470279999999,0.2978837853333333
2020-05-23 17:45:00,4135001,HmiyD2TTLFNqkNe,29.63169753333333,32.23251346666666,0.1122409709333333
2020-05-23 20:00:00,4135001,HmiyD2TTLFNqkNe,26.9254904,25.399934866666666,0.0
2020-05-23 21:15:00,4135001,HmiyD2TTLFNqkNe,26.0939412,23.791683066666668,0.0
2020-05-23 22:30:00,4135001,HmiyD2TTLFNqkNe,25.488665666666662,23.103936733333327,0.0
2020-05-24 00:15:00,4135001,HmiyD2TTLFNqkNe,24.538547666666663,21.8853208,0.0
2020-05-24 01:15:00,4135001,HmiyD2TTLFNqkNe,24.211336266666667,21.765153,0.0
2020-05-24 01:45:00,4135001,HmiyD2TTLFNqkNe,24.47437553333333,22.922821066666668,0.0
2020-05-24 02:15:00,4135001,HmiyD2TTLFNqkNe,24.6126954,22.74956053333333,0.0
2020-05-24 02:30:00,4135001,HmiyD2TTLFNqkNe,24.401302066666663,22.162550733333337,0.0
2020-05-24 02:45:00,4135001,HmiyD2TTLFNqkNe,24.0961324,21.322037666666663,0.0
2020-05-24 03:00:00,4135001,HmiyD2TTLFNqkNe,24.0066,21.193375733333337,0.0
2020-05-24 04:15:00,4135001,HmiyD2TTLFNqkNe,23.90087886666667,21.493794800000007,0.0
2020-05-24 07:15:00,4135001,HmiyD2TTLFNqkNe,24.857926333333328,28.002966266666665,0.2052391053333333
2020-05-24 07:45:00,4135001,HmiyD2TTLFNqkNe,25.920839642857143,33.56302542857142,0.323376125
2020-05-24 09:30:00,4135001,HmiyD2TTLFNqkNe,27.864129466666668,43.693817200000005,0.56387132
2020-05-24 09:45:00,4135001,HmiyD2TTLFNqkNe,27.86592971428571,42.949353714285714,0.51719428
2020-05-24 11:00:00,4135001,HmiyD2TTLFNqkNe,29.893628,56.54914560000001,0.7758027066666667
2020-05-24 14:15:00,4135001,HmiyD2TTLFNqkNe,33.551989866666666,58.270271933333326,0.8323255766666667
2020-05-24 16:45:00,4135001,HmiyD2TTLFNqkNe,32.72574673333334,39.121545600000005,0.3035469626666667
2020-05-24 17:15:00,4135001,HmiyD2TTLFNqkNe,32.515638933333335,38.29546746666666,0.199998688
2020-05-24 19:45:00,4135001,HmiyD2TTLFNqkNe,27.721820066666663,25.952933733333335,0.0
2020-05-24 20:15:00,4135001,HmiyD2TTLFNqkNe,27.12241393333333,25.596382866666666,0.0
2020-05-24 22:15:00,4135001,HmiyD2TTLFNqkNe,24.7625794,23.2487568,0.0
2020-05-25 00:15:00,4135001,HmiyD2TTLFNqkNe,23.576312266666665,22.5190776,0.0
2020-05-25 01:00:00,4135001,HmiyD2TTLFNqkNe,23.813157266666668,22.72366926666666,0.0
2020-05-25 08:15:00,4135001,HmiyD2TTLFNqkNe,24.931500133333333,34.9920044,0.4445730093333333
2020-05-25 10:15:00,4135001,HmiyD2TTLFNqkNe,29.217750933333328,53.50141380000001,0.8341566393333333
2020-05-25 11:00:00,4135001,HmiyD2TTLFNqkNe,30.38230993333333,59.35841486666666,0.9131820933333334
2020-05-25 11:30:00,4135001,HmiyD2TTLFNqkNe,31.036269066666662,60.58494866666666,0.947984686
2020-05-25 12:15:00,4135001,HmiyD2TTLFNqkNe,32.02379753333333,58.25814226666666,0.970586436
2020-05-25 14:00:00,4135001,HmiyD2TTLFNqkNe,33.32365333333333,58.80879913333334,0.8607233646666665
2020-05-25 16:30:00,4135001,HmiyD2TTLFNqkNe,33.7051188,39.0915042,0.1337362736666667
2020-05-25 17:00:00,4135001,HmiyD2TTLFNqkNe,32.63336773333333,33.21449166666667,0.0755440882
2020-05-25 18:15:00,4135001,HmiyD2TTLFNqkNe,28.77471533333333,27.363647333333333,0.0165713633
2020-05-25 20:00:00,4135001,HmiyD2TTLFNqkNe,25.98317053333333,22.6132344,0.0
2020-05-25 20:30:00,4135001,HmiyD2TTLFNqkNe,26.3512246,24.133376066666667,0.0
2020-05-25 23:30:00,4135001,HmiyD2TTLFNqkNe,22.470717400000005,19.818194466666668,0.0
2020-05-26 01:45:00,4135001,HmiyD2TTLFNqkNe,22.17399293333333,19.648162866666667,0.0
2020-05-26 02:15:00,4135001,HmiyD2TTLFNqkNe,21.980529733333327,19.47120353333333,0.0
2020-05-26 02:45:00,4135001,HmiyD2TTLFNqkNe,21.402293,18.911025,0.0
2020-05-26 03:30:00,4135001,HmiyD2TTLFNqkNe,21.37924393333333,19.249369266666665,0.0
2020-05-26 06:15:00,4135001,HmiyD2TTLFNqkNe,22.62713006666667,20.668404133333333,0.0287589122
2020-05-26 07:30:00,4135001,HmiyD2TTLFNqkNe,24.416178333333328,29.170227,0.2717468766666666
2020-05-26 08:45:00,4135001,HmiyD2TTLFNqkNe,26.999525933333327,43.4644392,0.5608459200000001
2020-05-26 09:15:00,4135001,HmiyD2TTLFNqkNe,27.668807,48.98255793333334,0.666398724
2020-05-26 10:00:00,4135001,HmiyD2TTLFNqkNe,28.9688944,54.075234266666655,0.8155462639999999
2020-05-26 10:30:00,4135001,HmiyD2TTLFNqkNe,29.580118799999997,57.320168,0.9841090573333332
2020-05-26 12:15:00,4135001,HmiyD2TTLFNqkNe,31.35813793333333,59.133262,1.0541559813333337
2020-05-26 15:15:00,4135001,HmiyD2TTLFNqkNe,32.39553246666666,42.82737193333334,0.319140978
2020-05-26 17:15:00,4135001,HmiyD2TTLFNqkNe,32.083526600000006,36.04578060000001,0.0699064925333333
2020-05-26 19:45:00,4135001,HmiyD2TTLFNqkNe,26.344228133333328,24.456264266666665,0.0
2020-05-26 20:15:00,4135001,HmiyD2TTLFNqkNe,25.6798888,22.87546186666667,0.0
2020-05-26 23:00:00,4135001,HmiyD2TTLFNqkNe,25.312601666666662,23.815649266666664,0.0
2020-05-27 00:15:00,4135001,HmiyD2TTLFNqkNe,23.3878704,21.7501342,0.0
2020-05-27 01:15:00,4135001,HmiyD2TTLFNqkNe,23.5569438,22.1949502,0.0
2020-05-27 01:30:00,4135001,HmiyD2TTLFNqkNe,23.6097004,22.218638066666667,0.0
2020-05-27 03:30:00,4135001,HmiyD2TTLFNqkNe,24.007735066666665,21.68212693333333,0.0
2020-05-27 03:45:00,4135001,HmiyD2TTLFNqkNe,23.8672546,21.50230326666667,0.0
2020-05-27 04:15:00,4135001,HmiyD2TTLFNqkNe,23.4968382,21.601784133333336,0.0
2020-05-27 05:00:00,4135001,HmiyD2TTLFNqkNe,23.591532466666663,21.53707273333333,0.0
2020-05-27 05:30:00,4135001,HmiyD2TTLFNqkNe,23.406447400000005,21.700998933333334,0.0
2020-05-27 06:15:00,4135001,HmiyD2TTLFNqkNe,23.13891793333333,21.6591104,0.0275747859333333
2020-05-27 06:30:00,4135001,HmiyD2TTLFNqkNe,23.3408814,22.568992,0.0606357090666666
2020-05-27 07:00:00,4135001,HmiyD2TTLFNqkNe,24.464884533333333,24.944256533333338,0.1616571346666666
2020-05-27 07:15:00,4135001,HmiyD2TTLFNqkNe,24.711029066666665,25.490907733333334,0.1542123409333333
2020-05-27 08:45:00,4135001,HmiyD2TTLFNqkNe,27.553778,41.08350839999999,0.5601515626666665
2020-05-27 09:45:00,4135001,HmiyD2TTLFNqkNe,29.141590642857143,50.96223692857144,0.6264925335714285
2020-05-27 10:00:00,4135001,HmiyD2TTLFNqkNe,29.011586333333334,47.639289111111104,0.66640501
2020-05-27 11:15:00,4135001,HmiyD2TTLFNqkNe,30.1848064,50.714097,0.8336664386666666
2020-05-27 14:30:00,4135001,HmiyD2TTLFNqkNe,32.7693424,47.220991733333335,0.6554787686666667
2020-05-27 17:45:00,4135001,HmiyD2TTLFNqkNe,29.846213866666663,30.149639866666664,0.042321342
2020-05-27 21:15:00,4135001,HmiyD2TTLFNqkNe,23.238674,21.1259462,0.0
2020-05-27 22:30:00,4135001,HmiyD2TTLFNqkNe,22.904701733333336,20.862552933333337,0.0
2020-05-28 00:45:00,4135001,HmiyD2TTLFNqkNe,23.120672733333333,21.7263734,0.0
2020-05-28 01:00:00,4135001,HmiyD2TTLFNqkNe,23.027730200000004,21.05123893333333,0.0
2020-05-28 02:00:00,4135001,HmiyD2TTLFNqkNe,22.5432046,20.551021333333335,0.0
